frame,tiempo,id_objeto,tipo,equipo,x,y,area,intervencion_humana
2732,109.28,1,robot,Equipo A,36.58,70.3,13744,no
2732,109.28,2,robot,Equipo A,12.07,54.83,6672,no
2732,109.28,3,robot,Equipo B,159.78,79.87,0,no
2732,109.28,4,robot,Equipo B,113.98,60.45,2765,no
2732,109.28,0,balon,balon,118.76,64.75,662,no
2733,109.32,1,robot,Equipo A,36.54,70.2,13744,no
2733,109.32,2,robot,Equipo A,11.64,54.92,6672,no
2733,109.32,3,robot,Equipo B,159.78,79.87,0,no
2733,109.32,4,robot,Equipo B,113.82,60.4,2765,no
2733,109.32,0,balon,balon,118.61,64.6,662,no
2734,109.36,1,robot,Equipo A,36.5,70.1,13744,no
2734,109.36,2,robot,Equipo A,11.17,55.02,6672,no
2734,109.36,3,robot,Equipo B,159.78,79.87,0,no
2734,109.36,4,robot,Equipo B,113.66,60.32,2765,no
2734,109.36,0,balon,balon,118.47,64.46,662,no
2735,109.4,1,robot,Equipo A,36.48,70.16,13790,no
2735,109.4,2,robot,Equipo A,11.46,54.88,8120,no
2735,109.4,3,robot,Equipo B,159.78,79.87,0,no
2735,109.4,4,robot,Equipo B,113.72,60.37,2827,no
2735,109.4,0,balon,balon,118.64,64.64,684,no
2736,109.44,1,robot,Equipo A,36.46,70.24,13790,no
2736,109.44,2,robot,Equipo A,11.82,54.7,8120,no
2736,109.44,3,robot,Equipo B,159.78,79.87,0,no
2736,109.44,4,robot,Equipo B,113.8,60.44,2827,no
2736,109.44,0,balon,balon,118.8,64.8,684,no
2737,109.48,1,robot,Equipo A,36.45,70.34,13790,no
2737,109.48,2,robot,Equipo A,12.23,54.5,8120,no
2737,109.48,3,robot,Equipo B,159.78,79.87,0,no
2737,109.48,4,robot,Equipo B,113.9,60.54,2827,no
2737,109.48,0,balon,balon,118.96,64.95,684,no
2738,109.52,1,robot,Equipo A,36.44,70.45,13790,no
2738,109.52,2,robot,Equipo A,12.68,54.27,8120,no
2738,109.52,3,robot,Equipo B,159.78,79.87,0,no
2738,109.52,4,robot,Equipo B,114.0,60.64,2827,no
2738,109.52,0,balon,balon,119.1,65.11,684,no
2739,109.56,1,robot,Equipo A,36.43,70.57,13790,no
2739,109.56,2,robot,Equipo A,13.16,54.03,8120,no
2739,109.56,3,robot,Equipo B,159.78,79.87,0,no
2739,109.56,4,robot,Equipo B,114.12,60.76,2827,no
2739,109.56,0,balon,balon,119.24,65.25,684,no
2740,109.6,1,robot,Equipo A,36.43,70.51,13713,no
2740,109.6,2,robot,Equipo A,12.84,54.32,7658,no
2740,109.6,3,robot,Equipo B,159.78,79.87,0,no
2740,109.6,4,robot,Equipo B,114.1,60.7,2844,no
2740,109.6,0,balon,balon,119.07,65.08,724,no
2741,109.64,1,robot,Equipo A,36.42,70.43,13713,no
2741,109.64,2,robot,Equipo A,12.46,54.6,7658,no
2741,109.64,3,robot,Equipo B,159.78,79.87,0,no
2741,109.64,4,robot,Equipo B,114.05,60.62,2844,no
2741,109.64,0,balon,balon,118.91,64.91,724,no
2742,109.68,1,robot,Equipo A,36.42,70.34,13713,no
2742,109.68,2,robot,Equipo A,12.04,54.89,7658,no
2742,109.68,3,robot,Equipo B,159.78,79.87,0,no
2742,109.68,4,robot,Equipo B,113.98,60.52,2844,no
2742,109.68,0,balon,balon,118.76,64.76,724,no
2743,109.72,1,robot,Equipo A,36.42,70.23,13713,no
2743,109.72,2,robot,Equipo A,11.58,55.18,7658,no
2743,109.72,3,robot,Equipo B,159.78,79.87,0,no
2743,109.72,4,robot,Equipo B,113.89,60.41,2844,no
2743,109.72,0,balon,balon,118.61,64.61,724,no
2744,109.76,1,robot,Equipo A,36.42,70.12,13713,no
2744,109.76,2,robot,Equipo A,11.09,55.47,7658,no
2744,109.76,3,robot,Equipo B,159.78,79.87,0,no
2744,109.76,4,robot,Equipo B,113.78,60.29,2844,no
2744,109.76,0,balon,balon,118.47,64.46,724,no
2745,109.8,1,robot,Equipo A,36.41,70.17,13673,no
2745,109.8,2,robot,Equipo A,11.09,55.47,0,no
2745,109.8,3,robot,Equipo B,158.33,80.12,1440,no
2745,109.8,4,robot,Equipo B,113.78,60.35,2786,no
2745,109.8,0,balon,balon,118.39,64.44,537,no
2746,109.84,1,robot,Equipo A,36.41,70.25,13673,no
2746,109.84,2,robot,Equipo A,11.09,55.47,0,no
2746,109.84,3,robot,Equipo B,157.25,80.31,1440,no
2746,109.84,4,robot,Equipo B,113.81,60.43,2786,no
2746,109.84,0,balon,balon,118.41,64.5,537,no
2747,109.88,1,robot,Equipo A,36.41,70.35,13673,no
2747,109.88,2,robot,Equipo A,11.09,55.47,0,no
2747,109.88,3,robot,Equipo B,156.43,80.46,1440,no
2747,109.88,4,robot,Equipo B,113.87,60.53,2786,no
2747,109.88,0,balon,balon,118.48,64.59,537,no
2748,109.92,1,robot,Equipo A,36.41,70.45,13673,no
2748,109.92,2,robot,Equipo A,11.09,55.47,0,no
2748,109.92,3,robot,Equipo B,155.82,80.57,1440,no
2748,109.92,4,robot,Equipo B,113.94,60.63,2786,no
2748,109.92,0,balon,balon,118.59,64.71,537,no
2749,109.96,1,robot,Equipo A,36.41,70.57,13673,no
2749,109.96,2,robot,Equipo A,11.09,55.47,0,no
2749,109.96,3,robot,Equipo B,155.36,80.65,1440,no
2749,109.96,4,robot,Equipo B,114.04,60.75,2786,no
2749,109.96,0,balon,balon,118.71,64.84,537,no
2750,110.0,1,robot,Equipo A,36.41,70.51,13803,no
2750,110.0,2,robot,Equipo A,11.09,55.47,0,no
2750,110.0,3,robot,Equipo B,154.99,80.67,1480,no
2750,110.0,4,robot,Equipo B,114.01,60.66,2857,no
2750,110.0,0,balon,balon,118.9,64.85,747,no
2751,110.04,1,robot,Equipo A,36.41,70.43,13803,no
2751,110.04,2,robot,Equipo A,11.09,55.47,0,no
2751,110.04,3,robot,Equipo B,154.7,80.69,1480,no
2751,110.04,4,robot,Equipo B,113.98,60.55,2857,no
2751,110.04,0,balon,balon,119.01,64.79,747,no
2752,110.08,1,robot,Equipo A,36.41,70.34,13803,no
2752,110.08,2,robot,Equipo A,11.09,55.47,0,no
2752,110.08,3,robot,Equipo B,154.49,80.7,1480,no
2752,110.08,4,robot,Equipo B,113.96,60.44,2857,no
2752,110.08,0,balon,balon,119.07,64.69,747,no
2753,110.12,1,robot,Equipo A,36.41,70.23,13803,no
2753,110.12,2,robot,Equipo A,11.09,55.47,0,no
2753,110.12,3,robot,Equipo B,154.33,80.71,1480,no
2753,110.12,4,robot,Equipo B,113.94,60.31,2857,no
2753,110.12,0,balon,balon,119.1,64.57,747,no
2754,110.16,1,robot,Equipo A,36.41,70.12,13803,no
2754,110.16,2,robot,Equipo A,11.09,55.47,0,no
2754,110.16,3,robot,Equipo B,154.21,80.72,1480,no
2754,110.16,4,robot,Equipo B,113.93,60.18,2857,no
2754,110.16,0,balon,balon,119.12,64.44,747,no
2755,110.2,1,robot,Equipo A,36.41,70.17,13750,no
2755,110.2,2,robot,Equipo A,11.29,55.4,7667,no
2755,110.2,3,robot,Equipo B,154.21,80.72,0,no
2755,110.2,4,robot,Equipo B,113.68,60.38,2584,no
2755,110.2,0,balon,balon,118.3,64.63,409,no
2756,110.24,1,robot,Equipo A,36.41,70.25,13750,no
2756,110.24,2,robot,Equipo A,11.59,55.23,7667,no
2756,110.24,3,robot,Equipo B,154.21,80.72,0,no
2756,110.24,4,robot,Equipo B,113.45,60.59,2584,no
2756,110.24,0,balon,balon,117.79,64.86,409,no
2757,110.28,1,robot,Equipo A,36.41,70.35,13750,no
2757,110.28,2,robot,Equipo A,11.95,55.0,7667,no
2757,110.28,3,robot,Equipo B,154.21,80.72,0,no
2757,110.28,4,robot,Equipo B,113.24,60.83,2584,no
2757,110.28,0,balon,balon,117.44,65.12,409,no
2758,110.32,1,robot,Equipo A,36.41,70.46,13750,no
2758,110.32,2,robot,Equipo A,12.36,54.72,7667,no
2758,110.32,3,robot,Equipo B,154.21,80.72,0,no
2758,110.32,4,robot,Equipo B,113.05,61.08,2584,no
2758,110.32,0,balon,balon,117.19,65.39,409,no
2759,110.36,1,robot,Equipo A,36.41,70.57,13750,no
2759,110.36,2,robot,Equipo A,12.81,54.4,7667,no
2759,110.36,3,robot,Equipo B,154.21,80.72,0,no
2759,110.36,4,robot,Equipo B,112.87,61.33,2584,no
2759,110.36,0,balon,balon,116.98,65.67,409,no
2760,110.4,1,robot,Equipo A,36.38,70.51,13714,no
2760,110.4,2,robot,Equipo A,12.81,54.4,0,no
2760,110.4,3,robot,Equipo B,148.98,78.7,7928,no
2760,110.4,4,robot,Equipo B,111.47,61.06,1977,no
2760,110.4,0,balon,balon,126.88,65.56,451,no
2761,110.44,1,robot,Equipo A,36.35,70.44,13714,no
2761,110.44,2,robot,Equipo A,21.16,54.63,8369,no
2761,110.44,3,robot,Equipo B,144.25,76.43,7999,no
2761,110.44,4,robot,Equipo B,110.13,60.64,1977,no
2761,110.44,0,balon,balon,130.92,64.2,451,no
2762,110.48,1,robot,Equipo A,36.33,70.34,13714,no
2762,110.48,2,robot,Equipo A,26.85,54.55,7855,no
2762,110.48,3,robot,Equipo B,139.96,73.83,8452,no
2762,110.48,4,robot,Equipo B,108.84,60.1,1977,no
2762,110.48,0,balon,balon,131.68,62.41,331,no
2763,110.52,1,robot,Equipo A,36.31,70.23,13714,no
2763,110.52,2,robot,Equipo A,29.91,53.95,7072,no
2763,110.52,3,robot,Equipo B,136.03,71.01,8775,no
2763,110.52,4,robot,Equipo B,107.59,59.48,1977,no
2763,110.52,0,balon,balon,130.75,59.87,451,no
2764,110.56,1,robot,Equipo A,36.3,70.12,13714,no
2764,110.56,2,robot,Equipo A,30.61,52.67,5997,no
2764,110.56,3,robot,Equipo B,132.37,68.1,8988,no
2764,110.56,4,robot,Equipo B,106.37,58.81,1977,no
2764,110.56,0,balon,balon,128.84,57.18,451,no
2765,110.6,1,robot,Equipo A,36.4,70.17,13558,no
2765,110.6,2,robot,Equipo A,29.44,50.62,6078,no
2765,110.6,3,robot,Equipo B,134.73,67.9,14585,no
2765,110.6,4,robot,Equipo B,105.52,59.41,1864,no
2765,110.6,0,balon,balon,128.84,57.18,0,no
2766,110.64,1,robot,Equipo A,36.51,70.25,13558,no
2766,110.64,2,robot,Equipo A,26.97,47.93,6589,no
2766,110.64,3,robot,Equipo B,136.5,67.75,14585,no
2766,110.64,4,robot,Equipo B,105.0,60.2,1864,no
2766,110.64,0,balon,balon,128.84,57.18,0,no
2767,110.68,1,robot,Equipo A,36.63,70.35,13558,no
2767,110.68,2,robot,Equipo A,23.7,44.55,6966,no
2767,110.68,3,robot,Equipo B,137.83,67.64,14585,no
2767,110.68,4,robot,Equipo B,104.71,61.11,1864,no
2767,110.68,0,balon,balon,128.84,57.18,0,no
2768,110.72,1,robot,Equipo A,36.75,70.46,13558,no
2768,110.72,2,robot,Equipo A,20.08,40.52,6934,no
2768,110.72,3,robot,Equipo B,138.82,67.56,14585,no
2768,110.72,4,robot,Equipo B,104.6,62.12,1864,no
2768,110.72,0,balon,balon,128.84,57.18,0,no
2769,110.76,1,robot,Equipo A,35.32,70.28,21789,no
2769,110.76,2,robot,Equipo A,20.08,40.52,0,no
2769,110.76,3,robot,Equipo B,139.57,67.5,14585,no
2769,110.76,4,robot,Equipo B,104.62,63.2,1864,no
2769,110.76,0,balon,balon,128.84,57.18,0,no
2770,110.8,1,robot,Equipo A,36.83,72.61,12858,no
2770,110.8,2,robot,Equipo A,19.66,47.37,7457,no
2770,110.8,3,robot,Equipo B,138.78,68.21,4669,no
2770,110.8,4,robot,Equipo B,105.06,62.31,2399,no
2770,110.8,0,balon,balon,128.84,57.18,0,no
2771,110.84,1,robot,Equipo A,38.18,74.36,12858,no
2771,110.84,2,robot,Equipo A,18.89,52.5,7474,no
2771,110.84,3,robot,Equipo B,138.09,68.85,4669,no
2771,110.84,4,robot,Equipo B,105.29,61.25,2399,no
2771,110.84,0,balon,balon,128.84,57.18,0,no
2772,110.88,1,robot,Equipo A,39.4,75.66,12858,no
2772,110.88,2,robot,Equipo A,17.89,56.34,7417,no
2772,110.88,3,robot,Equipo B,137.46,69.44,4669,no
2772,110.88,4,robot,Equipo B,105.35,60.06,2399,no
2772,110.88,0,balon,balon,128.84,57.18,0,no
2773,110.92,1,robot,Equipo A,40.53,76.65,12858,no
2773,110.92,2,robot,Equipo A,16.64,59.27,7523,no
2773,110.92,3,robot,Equipo B,136.88,69.99,4669,no
2773,110.92,4,robot,Equipo B,105.29,58.77,2399,no
2773,110.92,0,balon,balon,128.84,57.18,0,no
2774,110.96,1,robot,Equipo A,41.59,77.38,12858,no
2774,110.96,2,robot,Equipo A,15.21,61.6,7580,no
2774,110.96,3,robot,Equipo B,136.34,70.51,4669,no
2774,110.96,4,robot,Equipo B,105.14,57.4,2399,no
2774,110.96,0,balon,balon,128.84,57.18,0,no
2775,111.0,1,robot,Equipo A,40.69,77.18,13417,no
2775,111.0,2,robot,Equipo A,13.56,63.53,7342,no
2775,111.0,3,robot,Equipo B,135.55,69.75,3679,no
2775,111.0,4,robot,Equipo B,101.63,58.54,7388,no
2775,111.0,0,balon,balon,132.57,63.3,603,no
2776,111.04,1,robot,Equipo A,39.65,77.31,13417,no
2776,111.04,2,robot,Equipo A,11.94,65.24,6125,no
2776,111.04,3,robot,Equipo B,134.88,68.99,3679,no
2776,111.04,4,robot,Equipo B,99.28,59.4,7388,no
2776,111.04,0,balon,balon,134.5,66.34,603,no
2777,111.08,1,robot,Equipo A,38.52,77.7,13417,no
2777,111.08,2,robot,Equipo A,10.37,66.8,4899,no
2777,111.08,3,robot,Equipo B,134.31,68.25,3679,no
2777,111.08,4,robot,Equipo B,97.8,60.04,7388,no
2777,111.08,0,balon,balon,135.43,67.69,603,no
2778,111.12,1,robot,Equipo A,37.32,78.28,13417,no
2778,111.12,2,robot,Equipo A,10.72,58.88,13913,no
2778,111.12,3,robot,Equipo B,133.81,67.51,3679,no
2778,111.12,4,robot,Equipo B,96.97,60.52,7388,no
2778,111.12,0,balon,balon,135.81,68.1,603,no
2779,111.16,1,robot,Equipo A,36.07,79.0,13417,no
2779,111.16,2,robot,Equipo A,10.73,52.32,13913,no
2779,111.16,3,robot,Equipo B,133.37,66.77,3678,no
2779,111.16,4,robot,Equipo B,96.63,60.89,7388,no
2779,111.16,0,balon,balon,135.9,68.01,603,no
2780,111.2,1,robot,Equipo A,37.14,79.73,12882,no
2780,111.2,2,robot,Equipo A,11.38,49.78,11473,no
2780,111.2,3,robot,Equipo B,134.03,66.58,4374,no
2780,111.2,4,robot,Equipo B,96.81,61.66,7726,no
2780,111.2,0,balon,balon,135.9,68.01,0,no
2781,111.24,1,robot,Equipo A,38.38,80.34,12882,no
2781,111.24,2,robot,Equipo A,11.94,48.57,11473,no
2781,111.24,3,robot,Equipo B,134.59,66.48,4374,no
2781,111.24,4,robot,Equipo B,97.04,62.28,7787,no
2781,111.24,0,balon,balon,135.9,68.01,0,no
2782,111.28,1,robot,Equipo A,39.72,80.88,12882,no
2782,111.28,2,robot,Equipo A,12.42,48.34,11473,no
2782,111.28,3,robot,Equipo B,135.08,66.43,4374,no
2782,111.28,4,robot,Equipo B,97.15,62.63,7044,no
2782,111.28,0,balon,balon,122.05,69.19,694,no
2783,111.32,1,robot,Equipo A,41.16,81.35,12882,no
2783,111.32,2,robot,Equipo A,12.86,48.86,11473,no
2783,111.32,3,robot,Equipo B,135.53,66.43,4374,no
2783,111.32,4,robot,Equipo B,97.33,62.94,7044,no
2783,111.32,0,balon,balon,114.75,69.97,695,no
2784,111.36,1,robot,Equipo A,42.66,81.78,12882,no
2784,111.36,2,robot,Equipo A,13.26,49.93,11473,no
2784,111.36,3,robot,Equipo B,135.93,66.47,4374,no
2784,111.36,4,robot,Equipo B,97.58,63.2,7044,no
2784,111.36,0,balon,balon,111.11,70.46,692,no
2785,111.4,1,robot,Equipo A,42.23,81.95,12640,no
2785,111.4,2,robot,Equipo A,13.26,49.93,0,no
2785,111.4,3,robot,Equipo B,134.67,65.71,4911,no
2785,111.4,4,robot,Equipo B,98.72,63.94,9764,no
2785,111.4,0,balon,balon,111.11,70.46,0,no
2786,111.44,1,robot,Equipo A,41.59,82.01,12640,no
2786,111.44,2,robot,Equipo A,13.26,49.93,0,no
2786,111.44,3,robot,Equipo B,133.45,65.03,4853,no
2786,111.44,4,robot,Equipo B,99.68,64.31,7574,no
2786,111.44,0,balon,balon,111.11,70.46,0,no
2787,111.48,1,robot,Equipo A,40.79,81.98,12640,no
2787,111.48,2,robot,Equipo A,13.26,49.93,0,no
2787,111.48,3,robot,Equipo B,132.28,64.37,4844,no
2787,111.48,4,robot,Equipo B,100.54,64.63,7520,no
2787,111.48,0,balon,balon,111.11,70.46,0,no
2788,111.52,1,robot,Equipo A,39.87,81.89,12640,no
2788,111.52,2,robot,Equipo A,13.26,49.93,0,no
2788,111.52,3,robot,Equipo B,131.15,63.7,4890,no
2788,111.52,4,robot,Equipo B,101.16,64.72,6716,no
2788,111.52,0,balon,balon,110.77,71.38,712,no
2789,111.56,1,robot,Equipo A,38.87,81.75,12640,no
2789,111.56,2,robot,Equipo A,13.26,49.93,0,no
2789,111.56,3,robot,Equipo B,130.06,63.01,5005,no
2789,111.56,4,robot,Equipo B,101.76,64.83,6716,no
2789,111.56,0,balon,balon,110.97,72.02,706,no
2790,111.6,1,robot,Equipo A,39.56,82.15,12556,no
2790,111.6,2,robot,Equipo A,13.26,49.93,0,no
2790,111.6,3,robot,Equipo B,128.75,63.18,7175,no
2790,111.6,4,robot,Equipo B,102.35,64.9,9594,no
2790,111.6,0,balon,balon,110.97,72.02,0,no
2791,111.64,1,robot,Equipo A,40.37,82.59,12556,no
2791,111.64,2,robot,Equipo A,13.26,49.93,0,no
2791,111.64,3,robot,Equipo B,127.59,63.42,7178,no
2791,111.64,4,robot,Equipo B,102.65,64.75,8923,no
2791,111.64,0,balon,balon,111.78,72.76,654,no
2792,111.68,1,robot,Equipo A,41.25,83.07,12556,no
2792,111.68,2,robot,Equipo A,13.26,49.93,0,no
2792,111.68,3,robot,Equipo B,126.54,63.71,7178,no
2792,111.68,4,robot,Equipo B,102.88,64.56,8923,no
2792,111.68,0,balon,balon,112.61,73.36,660,no
2793,111.72,1,robot,Equipo A,42.2,83.57,12556,no
2793,111.72,2,robot,Equipo A,13.26,49.93,0,no
2793,111.72,3,robot,Equipo B,125.57,64.03,7178,no
2793,111.72,4,robot,Equipo B,103.05,64.34,8923,no
2793,111.72,0,balon,balon,113.45,73.83,659,no
2794,111.76,1,robot,Equipo A,43.2,84.09,12556,no
2794,111.76,2,robot,Equipo A,13.26,49.93,0,no
2794,111.76,3,robot,Equipo B,124.67,64.38,7178,no
2794,111.76,4,robot,Equipo B,103.18,64.11,8923,no
2794,111.76,0,balon,balon,113.45,73.83,0,no
2795,111.8,1,robot,Equipo A,43.24,84.63,13289,no
2795,111.8,2,robot,Equipo A,13.26,49.93,0,no
2795,111.8,3,robot,Equipo B,124.67,64.97,2748,no
2795,111.8,4,robot,Equipo B,103.52,63.65,9159,no
2795,111.8,0,balon,balon,113.45,73.83,0,no
2796,111.84,1,robot,Equipo A,43.12,85.1,13289,no
2796,111.84,2,robot,Equipo A,13.26,49.93,0,no
2796,111.84,3,robot,Equipo B,124.85,65.45,2748,no
2796,111.84,4,robot,Equipo B,103.81,63.26,9159,no
2796,111.84,0,balon,balon,113.45,73.83,0,no
2797,111.88,1,robot,Equipo A,42.9,85.53,13289,no
2797,111.88,2,robot,Equipo A,13.26,49.93,0,no
2797,111.88,3,robot,Equipo B,125.16,65.84,2748,no
2797,111.88,4,robot,Equipo B,104.07,62.94,9159,no
2797,111.88,0,balon,balon,113.45,73.83,0,no
2798,111.92,1,robot,Equipo A,42.58,85.92,13289,no
2798,111.92,2,robot,Equipo A,13.26,49.93,0,no
2798,111.92,3,robot,Equipo B,125.57,66.17,2748,no
2798,111.92,4,robot,Equipo B,104.29,62.66,9159,no
2798,111.92,0,balon,balon,113.45,73.83,0,no
2799,111.96,1,robot,Equipo A,42.21,86.29,13289,no
2799,111.96,2,robot,Equipo A,13.26,49.93,0,no
2799,111.96,3,robot,Equipo B,126.05,66.46,2748,no
2799,111.96,4,robot,Equipo B,104.5,62.42,9159,no
2799,111.96,0,balon,balon,116.2,74.73,787,no
2800,112.0,1,robot,Equipo A,42.46,86.17,13470,no
2800,112.0,2,robot,Equipo A,13.26,49.93,0,no
2800,112.0,3,robot,Equipo B,126.94,67.25,3340,no
2800,112.0,4,robot,Equipo B,104.51,62.12,9999,no
2800,112.0,0,balon,balon,117.78,75.48,756,no
2801,112.04,1,robot,Equipo A,42.75,86.0,13470,no
2801,112.04,2,robot,Equipo A,13.26,49.93,0,no
2801,112.04,3,robot,Equipo B,127.68,67.99,3340,no
2801,112.04,4,robot,Equipo B,104.49,61.87,9999,no
2801,112.04,0,balon,balon,118.52,76.29,716,no
2802,112.08,1,robot,Equipo A,43.08,85.81,13470,no
2802,112.08,2,robot,Equipo A,13.26,49.93,0,no
2802,112.08,3,robot,Equipo B,128.31,68.68,3340,no
2802,112.08,4,robot,Equipo B,104.43,61.64,9999,no
2802,112.08,0,balon,balon,118.52,76.29,0,no
2803,112.12,1,robot,Equipo A,43.43,85.59,13470,no
2803,112.12,2,robot,Equipo A,13.26,49.93,0,no
2803,112.12,3,robot,Equipo B,128.85,69.35,3340,no
2803,112.12,4,robot,Equipo B,104.35,61.43,9999,no
2803,112.12,0,balon,balon,118.52,76.29,0,no
2804,112.16,1,robot,Equipo A,43.8,85.35,13470,no
2804,112.16,2,robot,Equipo A,13.26,49.93,0,no
2804,112.16,3,robot,Equipo B,129.33,70.0,3340,no
2804,112.16,4,robot,Equipo B,104.26,61.24,9999,no
2804,112.16,0,balon,balon,118.52,76.29,0,no
2805,112.2,1,robot,Equipo A,43.65,85.39,13209,no
2805,112.2,2,robot,Equipo A,13.26,49.93,0,no
2805,112.2,3,robot,Equipo B,125.47,66.94,3530,no
2805,112.2,4,robot,Equipo B,103.06,62.72,7498,no
2805,112.2,0,balon,balon,118.52,76.29,0,no
2806,112.24,1,robot,Equipo A,43.47,85.46,13209,no
2806,112.24,2,robot,Equipo A,13.26,49.93,0,no
2806,112.24,3,robot,Equipo B,122.08,64.87,3530,no
2806,112.24,4,robot,Equipo B,101.94,64.12,7498,no
2806,112.24,0,balon,balon,118.52,76.29,0,no
2807,112.28,1,robot,Equipo A,43.26,85.54,13209,no
2807,112.28,2,robot,Equipo A,13.26,49.93,0,no
2807,112.28,3,robot,Equipo B,119.04,63.53,3530,no
2807,112.28,4,robot,Equipo B,100.9,65.46,7498,no
2807,112.28,0,balon,balon,118.52,76.29,0,no
2808,112.32,1,robot,Equipo A,43.04,85.64,13209,no
2808,112.32,2,robot,Equipo A,13.26,49.93,0,no
2808,112.32,3,robot,Equipo B,116.27,62.74,3530,no
2808,112.32,4,robot,Equipo B,99.9,66.75,7498,no
2808,112.32,0,balon,balon,118.52,76.29,0,no
2809,112.36,1,robot,Equipo A,42.79,85.75,13209,no
2809,112.36,2,robot,Equipo A,13.26,49.93,0,no
2809,112.36,3,robot,Equipo B,113.7,62.37,3530,no
2809,112.36,4,robot,Equipo B,98.93,68.01,7498,no
2809,112.36,0,balon,balon,118.52,76.29,0,no
2810,112.4,1,robot,Equipo A,43.43,86.42,7575,no
2810,112.4,2,robot,Equipo A,13.26,49.93,0,no
2810,112.4,3,robot,Equipo B,114.45,61.87,4864,no
2810,112.4,4,robot,Equipo B,97.43,70.29,8800,no
2810,112.4,0,balon,balon,118.52,76.29,0,no
2811,112.44,1,robot,Equipo A,44.05,86.95,7575,no
2811,112.44,2,robot,Equipo A,13.26,49.93,0,no
2811,112.44,3,robot,Equipo B,115.56,61.46,4864,no
2811,112.44,4,robot,Equipo B,96.17,72.29,8800,no
2811,112.44,0,balon,balon,118.52,76.29,0,no
2812,112.48,1,robot,Equipo A,44.65,87.38,7575,no
2812,112.48,2,robot,Equipo A,13.26,49.93,0,no
2812,112.48,3,robot,Equipo B,116.91,61.12,4864,no
2812,112.48,4,robot,Equipo B,95.08,74.08,8800,no
2812,112.48,0,balon,balon,118.35,80.51,635,no
2813,112.52,1,robot,Equipo A,45.25,87.74,7575,no
2813,112.52,2,robot,Equipo A,13.26,49.93,0,no
2813,112.52,3,robot,Equipo B,118.46,60.82,4864,no
2813,112.52,4,robot,Equipo B,94.11,75.71,8800,no
2813,112.52,0,balon,balon,118.26,83.08,625,no
2814,112.56,1,robot,Equipo A,45.84,88.05,7575,no
2814,112.56,2,robot,Equipo A,13.26,49.93,0,no
2814,112.56,3,robot,Equipo B,120.15,60.57,4864,no
2814,112.56,4,robot,Equipo B,93.25,77.22,8800,no
2814,112.56,0,balon,balon,118.15,84.76,626,no
2815,112.6,1,robot,Equipo A,46.06,88.79,11098,no
2815,112.6,2,robot,Equipo A,17.73,46.15,1530,no
2815,112.6,3,robot,Equipo B,119.12,59.11,3481,no
2815,112.6,4,robot,Equipo B,91.79,80.27,9544,no
2815,112.6,0,balon,balon,121.34,68.91,105,no
2816,112.64,1,robot,Equipo A,46.2,89.49,11098,no
2816,112.64,2,robot,Equipo A,21.69,42.45,1530,no
2816,112.64,3,robot,Equipo B,117.92,57.73,3481,no
2816,112.64,4,robot,Equipo B,90.52,82.95,9544,no
2816,112.64,0,balon,balon,122.32,59.68,105,no
2817,112.68,1,robot,Equipo A,46.27,90.16,11098,no
2817,112.68,2,robot,Equipo A,25.27,38.81,1530,no
2817,112.68,3,robot,Equipo B,116.6,56.41,3481,no
2817,112.68,4,robot,Equipo B,89.39,85.36,9544,no
2817,112.68,0,balon,balon,122.1,54.08,105,no
2818,112.72,1,robot,Equipo A,46.28,90.8,11098,no
2818,112.72,2,robot,Equipo A,28.55,35.21,1530,no
2818,112.72,3,robot,Equipo B,115.18,55.12,3481,no
2818,112.72,4,robot,Equipo B,88.36,87.57,9544,no
2818,112.72,0,balon,balon,121.21,50.48,105,no
2819,112.76,1,robot,Equipo A,46.26,91.43,11098,no
2819,112.76,2,robot,Equipo A,31.61,31.64,1530,no
2819,112.76,3,robot,Equipo B,113.69,53.87,3481,no
2819,112.76,4,robot,Equipo B,87.42,89.62,9544,no
2819,112.76,0,balon,balon,119.96,47.98,105,no
2820,112.8,1,robot,Equipo A,46.48,90.78,11124,no
2820,112.8,2,robot,Equipo A,27.35,33.05,4374,no
2820,112.8,3,robot,Equipo B,117.0,55.82,6770,no
2820,112.8,4,robot,Equipo B,86.6,91.99,10369,no
2820,112.8,0,balon,balon,119.08,66.88,631,no
2821,112.84,1,robot,Equipo A,46.69,90.08,11124,no
2821,112.84,2,robot,Equipo A,23.38,34.86,4374,no
2821,112.84,3,robot,Equipo B,119.3,56.82,6770,no
2821,112.84,4,robot,Equipo B,85.95,93.94,10369,no
2821,112.84,0,balon,balon,118.6,77.47,627,no
2822,112.88,1,robot,Equipo A,46.88,89.33,11124,no
2822,112.88,2,robot,Equipo A,19.63,36.98,4374,no
2822,112.88,3,robot,Equipo B,120.86,57.09,6748,no
2822,112.88,4,robot,Equipo B,85.43,95.59,10369,no
2822,112.88,0,balon,balon,118.6,77.47,0,no
2823,112.92,1,robot,Equipo A,47.06,88.56,11124,no
2823,112.92,2,robot,Equipo A,16.63,39.14,3250,no
2823,112.92,3,robot,Equipo B,121.77,56.83,6578,no
2823,112.92,4,robot,Equipo B,85.0,97.01,10369,no
2823,112.92,0,balon,balon,118.6,77.47,0,no
2824,112.96,1,robot,Equipo A,47.23,87.76,11124,no
2824,112.96,2,robot,Equipo A,14.03,41.6,2572,no
2824,112.96,3,robot,Equipo B,122.32,56.17,6640,no
2824,112.96,4,robot,Equipo B,84.65,98.25,10369,no
